Date,Close,Open,High,Low,Volume,Chg%,daily_return_pct,market_direction,ma_7,month
1999-05-20,1166.9,1181.0,1201.3,1166.9,63580000000.0,-0.0113,-1.1311162889218296,Down,1154.7928571428572,5
1999-05-21,1145.85,1176.95,1177.0,1139.1,51660000000.0,-0.018,-1.8039249292998716,Down,1159.7857142857142,5
1999-05-24,1151.6,1147.4,1154.5,1132.5,39330000000.0,0.005,0.5018108827507861,Up,1160.2857142857142,5
1999-05-25,1160.2,1148.05,1164.2,1147.4,50700000000.0,0.0075,0.7467870788468334,Up,1159.55,5
1999-05-26,1135.5,1165.15,1170.1,1122.6,49530000000.0,-0.0213,-2.1289432856404056,Down,1157.2071428571428,5
1999-05-27,1091.45,1132.85,1147.95,1091.45,43730000000.0,-0.0388,-3.8793483047115718,Down,1147.392857142857,5
1999-05-28,1081.5,1088.0,1098.25,1049.95,53630000000.0,-0.0091,-0.9116313161390832,Down,1133.2857142857142,5
1999-05-31,1132.3,1098.0,1132.8,1097.85,45140000000.0,0.047,4.697179842810906,Up,1128.3428571428572,5
1999-06-01,1123.8,1125.55,1139.8,1113.0,52300000000.0,-0.0075,-0.7506844475845598,Down,1125.1928571428573,6
1999-06-02,1125.15,1120.65,1127.65,1107.2,37660000000.0,0.0012,0.1201281366791429,Up,1121.4142857142856,6
1999-06-03,1136.65,1129.9,1141.05,1127.3,48740000000.0,0.0102,1.0220859440963403,Up,1118.05,6
1999-06-04,1155.05,1150.05,1162.0,1149.1,55680000000.0,0.0162,1.6187920643997655,Up,1120.8428571428572,6
1999-06-07,1156.65,1159.55,1164.15,1150.2,39200000000.0,0.0014,0.13852214189862266,Up,1130.1571428571428,6
1999-06-08,1178.95,1145.9,1178.95,1138.05,49670000000.0,0.0193,1.9279816712056252,Up,1144.0785714285714,6
1999-06-09,1163.2,1180.0,1192.05,1159.25,50770000000.0,-0.0134,-1.3359345180033122,Down,1148.4928571428572,6
1999-06-10,1162.6,1163.7,1175.95,1159.6,46930000000.0,-0.0005,-0.05158184319120629,Down,1154.0357142857142,6
1999-06-11,1141.9,1161.8,1162.95,1140.25,45660000000.0,-0.0178,-1.7804920006880942,Down,1156.4285714285713,6
1999-06-14,1126.9,1140.75,1140.75,1099.85,37230000000.0,-0.0131,-1.3136001401173436,Down,1155.0357142857142,6
1999-06-15,1120.5,1127.4,1143.3,1113.3,48330000000.0,-0.0057,-0.5679297186973242,Down,1150.1000000000001,6
1999-06-16,1148.15,1120.35,1152.35,1109.7,61560000000.0,0.0247,2.4676483712628317,Up,1148.8857142857144,6
1999-06-17,1176.35,1148.95,1181.9,1148.95,55860000000.0,0.0246,2.456125070766002,Up,1148.5142857142857,6
1999-06-18,1175.15,1177.15,1189.2,1172.2,48310000000.0,-0.001,-0.10201045607173276,Down,1150.2214285714285,6
1999-06-21,1202.3,1175.3,1203.35,1175.3,43400000000.0,0.0231,2.3103433604220625,Up,1155.892857142857,6
1999-06-22,1214.3,1202.95,1219.45,1201.2,47530000000.0,0.01,0.9980869999168362,Up,1166.2357142857143,6
1999-06-23,1193.15,1215.95,1228.55,1188.65,51120000000.0,-0.0174,-1.7417442147739326,Down,1175.7,6
1999-06-24,1181.3,1192.55,1193.1,1171.3,42200000000.0,-0.0099,-0.9931693416586507,Down,1184.3857142857144,6
1999-06-25,1177.0,1181.6,1197.0,1174.2,44870000000.0,-0.0036,-0.36400575637010046,Down,1188.507142857143,6
1999-06-28,1192.2,1177.05,1194.9,1177.05,31130000000.0,0.0129,1.2914188615123168,Up,1190.7714285714285,6
1999-06-29,1191.3,1192.2,1198.7,1185.3,36790000000.0,-0.0008,-0.07549068948163873,Down,1193.0785714285716,6
1999-06-30,1187.7,1191.45,1193.9,1179.65,31860000000.0,-0.003,-0.3021908839083265,Down,1190.9928571428572,6
1999-07-01,1183.2,1187.85,1197.0,1179.3,36950000000.0,-0.0038,-0.37888355645364635,Down,1186.55,7
1999-07-02,1197.85,1183.65,1204.15,1183.65,51740000000.0,0.0124,1.238167680865443,Up,1187.2214285714288,7
1999-07-05,1230.25,1197.95,1232.4,1197.95,55950000000.0,0.027,2.7048461827440917,Up,1194.2142857142858,7
1999-07-06,1241.25,1230.3,1246.4,1230.3,46090000000.0,0.0089,0.8941272099166842,Up,1203.392857142857,7
1999-07-07,1243.7,1241.65,1255.75,1238.15,59200000000.0,0.002,0.1973816717019128,Up,1210.75,7
1999-07-08,1244.05,1243.9,1251.15,1238.4,56920000000.0,0.0003,0.02814183484762811,Up,1218.2857142857142,7
1999-07-09,1254.0,1244.4,1260.7,1244.4,65220000000.0,0.008,0.7998070817089475,Up,1227.7571428571428,7
1999-07-12,1315.35,1254.1,1318.05,1254.1,66690000000.0,0.0489,4.892344497607648,Up,1246.6357142857141,7
1999-07-13,1321.45,1315.75,1338.15,1315.75,69960000000.0,0.0046,0.4637548941346603,Up,1264.292857142857,7
1999-07-14,1335.15,1322.9,1341.1,1306.2,62490000000.0,0.0104,1.0367399447576586,Up,1279.2785714285715,7
1999-07-15,1317.7,1335.55,1367.95,1310.45,71340000000.0,-0.0131,-1.3069692543908995,Down,1290.2,7
1999-07-16,1324.25,1318.3,1331.75,1312.3,47850000000.0,0.005,0.4970782423920461,Up,1301.7071428571428,7
1999-07-19,1349.6,1325.35,1357.85,1325.35,47690000000.0,0.0191,1.9142911081744263,Up,1316.7857142857142,7
1999-07-20,1314.7,1349.6,1350.35,1310.85,50200000000.0,-0.0259,-2.5859513930053257,Down,1325.457142857143,7
1999-07-21,1340.15,1314.8,1346.65,1302.8,40170000000.0,0.0194,1.935802844755452,Up,1329.0,7
1999-07-22,1349.2,1339.05,1358.25,1337.55,43140000000.0,0.0068,0.675297541320008,Up,1332.9642857142858,7
1999-07-23,1342.95,1350.0,1367.3,1339.6,38450000000.0,-0.0046,-0.46323747405869753,Down,1334.0785714285716,7
1999-07-26,1326.15,1342.6,1342.6,1314.8,30650000000.0,-0.0125,-1.2509773260359625,Down,1335.2857142857142,7
1999-07-27,1309.85,1325.4,1327.0,1304.4,40020000000.0,-0.0123,-1.229121894205043,Down,1333.2285714285715,7
1999-07-28,1320.1,1309.75,1337.0,1309.75,40240000000.0,0.0078,0.782532351032561,Up,1329.0142857142857,7
1999-07-29,1325.7,1320.75,1329.75,1312.55,46820000000.0,0.0042,0.42421028709946906,Up,1330.5857142857144,7
1999-07-30,1310.15,1325.55,1325.55,1302.5,34290000000.0,-0.0117,-1.1729652259183765,Down,1326.3,7
1999-08-02,1289.6,1309.85,1310.8,1282.85,25880000000.0,-0.0157,-1.5685226882418135,Down,1317.7857142857142,8
1999-08-03,1285.05,1289.2,1290.8,1277.85,39010000000.0,-0.0035,-0.35282258064516236,Down,1309.5142857142855,8
1999-08-04,1326.4,1285.9,1329.3,1285.9,43240000000.0,0.0322,3.217773627485321,Up,1309.55,8
1999-08-05,1323.3,1326.75,1345.85,1317.5,33020000000.000004,-0.0023,-0.23371531966225323,Down,1311.4714285714285,8
1999-08-06,1316.8,1323.15,1326.0,1315.15,30090000000.0,-0.0049,-0.49119625179475657,Down,1311.0,8
1999-08-09,1327.75,1316.9,1332.9,1312.8,37620000000.0,0.0083,0.8315613608748551,Up,1311.292857142857,8
1999-08-10,1309.75,1328.15,1328.4,1305.85,33650000000.0,-0.0136,-1.3556768970062083,Down,1311.2357142857143,8
1999-08-11,1315.3,1308.75,1328.2,1295.2,34510000000.0,0.0042,0.4237449895018175,Up,1314.9071428571428,8
1999-08-12,1309.5,1315.9,1321.55,1308.05,27260000000.0,-0.0044,-0.4409640386223601,Down,1318.3999999999999,8
1999-08-13,1291.85,1309.7,1317.1,1290.3,26030000000.0,-0.0135,-1.3478426880488836,Down,1313.4642857142858,8
1999-08-16,1309.9,1292.35,1314.15,1292.35,34650000000.0,0.014,1.3972210395943874,Up,1311.55,8
1999-08-17,1322.7,1310.3,1327.9,1310.3,34960000000.0,0.0098,0.9771738300633492,Up,1312.392857142857,8
1999-08-18,1363.35,1326.0,1371.9,1326.0,46820000000.0,0.0307,3.0732592424586036,Up,1317.4785714285715,8
1999-08-19,1345.0,1363.5,1375.45,1341.55,43350000000.0,-0.0135,-1.3459493160230207,Down,1322.5142857142857,8
1999-08-20,1347.3,1345.6,1350.3,1332.4,28900000000.0,0.0017,0.17100371747211796,Up,1327.0857142857144,8
1999-08-23,1369.7,1347.75,1375.95,1347.75,46430000000.0,0.0166,1.6625844281154878,Up,1335.685714285714,8
1999-08-24,1382.65,1370.05,1385.6,1369.9,45410000000.0,0.0095,0.9454625100387082,Up,1348.6571428571428,8
1999-08-25,1371.65,1383.45,1414.0,1341.35,50300000000.0,-0.008,-0.7955737171373767,Down,1357.4785714285715,8
1999-08-26,1402.5,1371.9,1408.15,1371.9,38220000000.0,0.0225,2.2491160281412848,Up,1368.8785714285714,8
1999-08-27,1417.5,1402.6,1425.2,1402.6,36610000000.0,0.0107,1.0695187165775444,Up,1376.6142857142856,8
1999-08-30,1422.6,1417.8,1435.5,1417.8,46990000000.0,0.0036,0.35978835978836,Up,1387.7,8
1999-08-31,1412.0,1422.65,1424.05,1409.55,38970000000.0,-0.0075,-0.7451145789399649,Down,1396.9428571428573,8
1999-09-01,1410.7,1412.05,1430.8,1397.7,43990000000.0,-0.0009,-0.09206798866855381,Down,1402.8,9
1999-09-02,1375.85,1410.0,1410.0,1372.5,32970000000.0,-0.0247,-2.4704047635925486,Down,1401.8285714285714,9
1999-09-03,1374.95,1375.7,1384.25,1370.95,31510000000.0,-0.0007,-0.0654141076425363,Down,1402.3,9
1999-09-06,1390.2,1375.45,1392.05,1372.5,30640000000.0,0.0111,1.109131241136052,Up,1400.5428571428572,9
1999-09-07,1383.25,1391.2,1403.75,1378.95,40410000000.0,-0.005,-0.49992806790389865,Down,1395.65,9
1999-09-08,1399.5,1385.55,1413.45,1385.55,43970000000.0,0.0117,1.174769564431588,Up,1392.3500000000001,9
1999-09-09,1396.9,1400.15,1402.25,1388.65,41090000000.0,-0.0019,-0.1857806359414016,Down,1390.1928571428573,9
1999-09-10,1391.1,1397.15,1398.6,1388.85,40900000000.0,-0.0042,-0.415205097000515,Down,1387.392857142857,9
1999-09-14,1370.55,1391.9,1397.45,1366.25,43750000000.0,-0.0148,-1.4772482208324278,Down,1386.6357142857144,9
1999-09-15,1374.7,1371.0,1392.35,1371.0,35090000000.0,0.003,0.3027981467294216,Up,1386.6000000000001,9
1999-09-16,1351.2,1374.45,1375.35,1347.3,31300000000.0,-0.0171,-1.7094638830290276,Down,1381.0285714285712,9
1999-09-17,1359.7,1350.35,1364.05,1329.7,34650000000.0,0.0063,0.6290704558910676,Up,1377.6642857142856,9
1999-09-20,1357.85,1359.8,1379.05,1356.3,30800000000.0,-0.0014,-0.13605942487314726,Down,1371.7142857142858,9
1999-09-21,1350.6,1358.45,1367.75,1348.6,36610000000.0,-0.0053,-0.5339323194756385,Down,1365.1,9
1999-09-22,1386.45,1350.7,1400.0,1350.7,34760000000.0,0.0265,2.6543758329631295,Up,1364.435714285714,9
1999-09-23,1398.0,1387.95,1403.55,1387.45,40010000000.0,0.0083,0.8330628583793187,Up,1368.357142857143,9
1999-09-24,1412.25,1397.45,1427.75,1396.75,53620000000.0,0.0102,1.0193133047210257,Up,1373.7214285714285,9
1999-09-27,1389.5,1413.8,1427.15,1387.05,46400000000.0,-0.0161,-1.6109045848822778,Down,1379.1928571428573,9
1999-09-28,1379.15,1389.25,1389.45,1363.45,55040000000.0,-0.0074,-0.7448722562072629,Down,1381.9714285714285,9
1999-09-29,1415.3,1380.7,1429.05,1380.3,58490000000.0,0.0262,2.6211797121415303,Up,1390.1785714285713,9
1999-09-30,1413.1,1415.55,1432.55,1409.55,57210000000.0,-0.0016,-0.1554440754610309,Down,1399.107142857143,9
1999-10-01,1403.2,1414.65,1419.1,1389.05,49440000000.0,-0.007,-0.7005873611209301,Down,1401.5,10
1999-10-04,1372.3,1403.45,1406.35,1367.85,39010000000.0,-0.022,-2.2021094640821026,Down,1397.8285714285714,10
1999-10-05,1378.15,1372.4,1384.35,1358.95,46220000000.0,0.0043,0.42629162719522995,Up,1392.957142857143,10
1999-10-06,1392.7,1377.65,1419.75,1377.15,57100000000.0,0.0106,1.0557631607589935,Up,1393.4142857142856,10
1999-10-07,1469.75,1394.35,1475.45,1394.35,62420000000.0,0.0553,5.53241904214834,Up,1406.357142857143,10
1999-10-08,1479.25,1470.0,1502.65,1462.75,55100000000.0,0.0065,0.6463684300050954,Up,1415.492857142857,10
1999-10-11,1484.0,1480.8,1504.55,1479.1,50440000000.0,0.0032,0.32110866993408926,Up,1425.6214285714286,10
1999-10-12,1483.85,1484.4,1493.15,1472.35,55860000000.0,-0.0001,-0.010107816711590889,Down,1437.142857142857,10
1999-10-13,1496.3,1485.45,1510.5,1466.0,61670000000.0,0.0084,0.8390335950399397,Up,1454.857142857143,10
1999-10-14,1505.2,1497.3,1522.85,1496.65,40800000000.0,0.0059,0.5948005079195351,Up,1473.0071428571428,10
1999-10-15,1454.55,1505.7,1512.0,1448.95,33570000000.0,-0.0336,-3.365001328727091,Down,1481.8428571428572,10
1999-10-18,1444.05,1454.9,1461.45,1426.15,48450000000.0,-0.0072,-0.721872744147678,Down,1478.1714285714286,10
1999-10-20,1477.65,1446.2,1498.7,1446.2,56370000000.0,0.0233,2.3267892385997913,Up,1477.9428571428573,10
1999-10-21,1453.35,1478.0,1496.45,1448.35,57110000000.0,-0.0164,-1.644503096132388,Down,1473.564285714286,10
1999-10-22,1430.25,1452.6,1452.6,1421.4,47320000000.0,-0.0159,-1.5894313138610783,Down,1465.9071428571428,10
1999-10-23,1449.8,1430.75,1451.85,1429.1,13420000000.0,0.0137,1.366893899667887,Up,1459.2642857142857,10
1999-10-25,1426.2,1449.85,1457.2,1410.85,50230000000.0,-0.0163,-1.6278107325148228,Down,1447.9785714285715,10
1999-10-26,1414.35,1426.6,1431.5,1410.95,43550000000.0,-0.0083,-0.8308792595708936,Down,1442.2357142857145,10
1999-10-27,1411.4,1419.1,1440.7,1400.75,46640000000.0,-0.0021,-0.20857637784139627,Down,1437.5714285714287,10
1999-10-28,1367.7,1411.2,1411.45,1361.05,38440000000.0,-0.031,-3.0962165226016802,Down,1421.8642857142856,10
1999-10-29,1325.45,1367.9,1370.8,1296.7,54900000000.0,-0.0309,-3.0891277326899225,Down,1403.5928571428572,10
1999-11-01,1270.0,1325.9,1332.7,1260.8,42510000000.0,-0.0418,-4.183484854200459,Down,1380.7,11
1999-11-02,1332.2,1269.3,1335.6,1239.8,49340000000.0,0.049,4.897637795275589,Up,1363.9,11
1999-11-03,1326.4,1332.7,1353.55,1303.25,51550000000.0,-0.0044,-0.43537006455486305,Down,1349.642857142857,11
1999-11-04,1336.8,1326.85,1339.75,1313.6,36100000000.0,0.0078,0.7840772014475084,Up,1338.564285714286,11
1999-11-05,1364.55,1336.75,1369.65,1336.55,42070000000.0,0.0208,2.075852782764809,Up,1331.8714285714286,11
1999-11-07,1369.6,1364.7,1382.25,1364.7,14700000000.0,0.0037,0.37008537613132386,Up,1332.142857142857,11
1999-11-09,1371.2,1370.5,1374.8,1345.25,36470000000.0,0.0012,0.11682242990656011,Up,1338.6785714285713,11
1999-11-10,1389.1,1371.6,1392.55,1371.6,28090000000.0,0.0131,1.30542590431737,Up,1355.6928571428573,11
1999-11-11,1389.6,1389.2,1402.7,1382.3,36510000000.0,0.0004,0.03599452883160659,Up,1363.892857142857,11
1999-11-12,1373.55,1389.25,1389.4,1368.85,24590000000.0,-0.0116,-1.1550086355785805,Down,1370.6285714285714,11
1999-11-15,1362.7,1372.75,1381.1,1358.15,21000000000.0,-0.0079,-0.7899239197699304,Down,1374.3285714285714,11
1999-11-16,1357.75,1362.3,1362.3,1351.4,24940000000.0,-0.0036,-0.36324943127614695,Down,1373.357142857143,11
1999-11-17,1352.25,1367.65,1381.5,1352.25,28940000000.0,-0.0041,-0.4050819370281733,Down,1370.8785714285714,11
1999-11-18,1364.25,1353.4,1366.25,1342.25,24290000000.0,0.0089,0.88740987243483,Up,1369.8857142857144,11
1999-11-19,1361.85,1365.25,1381.05,1360.05,25390000000.0,-0.0018,-0.1759208356239772,Down,1365.9928571428572,11
1999-11-22,1375.25,1362.4,1378.1,1358.2,30070000000.0,0.0098,0.9839556485663037,Up,1363.9428571428573,11
1999-11-24,1394.95,1376.5,1404.05,1376.5,41970000000.0,0.0143,1.432466824213785,Up,1367.0,11
1999-11-25,1408.65,1395.85,1417.65,1395.85,36850000000.0,0.0098,0.9821140542671802,Up,1373.5642857142855,11
1999-11-26,1399.6,1409.35,1418.15,1395.5,34640000000.0,-0.0064,-0.6424590920384943,Down,1379.5428571428572,11
1999-11-29,1384.65,1399.8,1401.25,1382.2,29330000000.0,-0.0107,-1.0681623320948685,Down,1384.1714285714284,11
1999-11-30,1376.15,1384.9,1386.75,1370.55,31630000000.0,-0.0061,-0.6138735420503361,Down,1385.8714285714286,11
1999-12-01,1388.75,1375.05,1401.1,1374.7,30990000000.0,0.0092,0.9155978636049777,Up,1389.7142857142858,12
1999-12-02,1408.85,1388.2,1420.7,1387.2,35590000000.0,0.0145,1.4473447344734325,Up,1394.5142857142857,12
1999-12-03,1418.0,1409.05,1436.65,1409.05,41860000000.0,0.0065,0.6494658764240491,Up,1397.8071428571427,12
1999-12-06,1442.85,1418.3,1445.6,1418.3,36330000000.0,0.0175,1.7524682651621992,Up,1402.6928571428573,12
1999-12-07,1445.15,1443.2,1455.4,1439.65,40660000000.0,0.0016,0.1594067297362889,Up,1409.2,12
1999-12-08,1438.65,1451.1,1486.15,1420.95,55490000000.0,-0.0045,-0.4497802996228817,Down,1416.9142857142856,12
1999-12-09,1447.55,1437.1,1451.5,1428.05,28320000000.0,0.0062,0.6186355263614995,Up,1427.1142857142859,12
1999-12-10,1439.7,1448.05,1462.6,1437.0,30860000000.0,-0.0054,-0.5422956029152659,Down,1434.392857142857,12
1999-12-13,1427.65,1440.2,1444.95,1421.85,25630000000.0,-0.0084,-0.8369799263735489,Down,1437.0785714285716,12
1999-12-14,1398.25,1427.9,1431.25,1391.1,36430000000.0,-0.0206,-2.0593282667320523,Down,1434.257142857143,12
1999-12-15,1401.4,1396.6,1410.8,1376.75,27410000000.0,0.0023,0.2252816020025028,Up,1428.3357142857144,12
1999-12-16,1419.7,1404.05,1428.5,1402.75,23550000000.0,0.0131,1.3058370201227243,Up,1424.7000000000003,12
1999-12-17,1419.3,1420.1,1439.25,1414.15,29850000000.0,-0.0003,-0.028174966542238167,Down,1421.9357142857145,12
1999-12-20,1422.45,1419.45,1435.55,1418.75,31080000000.0,0.0022,0.221940393151554,Up,1418.3500000000001,12
1999-12-21,1421.7,1422.6,1437.6,1413.85,30190000000.0,-0.0005,-0.05272593061267372,Down,1415.7785714285715,12
1999-12-22,1481.7,1429.15,1486.9,1429.15,44340000000.0,0.0422,4.2202996412745275,Up,1423.5,12
1999-12-23,1488.35,1481.6,1510.85,1481.6,17180000000.0,0.0045,0.4488088007018831,Up,1436.3714285714284,12
1999-12-24,1459.0,1488.05,1489.9,1453.35,25670000000.0,-0.0197,-1.9719823966136918,Down,1444.6000000000001,12
1999-12-27,1432.1,1459.65,1460.5,1427.7,21850000000.0,-0.0184,-1.8437285812200166,Down,1446.3714285714284,12
1999-12-28,1442.2,1427.45,1451.35,1418.85,28570000000.0,0.0071,0.7052580127086205,Up,1449.642857142857,12
1999-12-29,1476.35,1443.9,1483.4,1443.9,19750000000.0,0.0237,2.3679101372902522,Up,1457.3428571428572,12
1999-12-30,1480.45,1489.2,1504.95,1476.75,14710000000.0,0.0028,0.27771192467911376,Up,1465.7357142857143,12
2000-01-03,1592.2,1482.15,1592.9,1482.15,25360000000.0,0.0755,7.5483805599648734,Up,1481.5214285714285,1
2000-01-04,1638.7,1594.4,1641.95,1594.4,38790000000.0,0.0292,2.920487375957803,Up,1503.0,1
2000-01-05,1595.8,1634.55,1635.5,1555.05,62150000000.0,-0.0262,-2.617928846036499,Down,1522.542857142857,1
2000-01-06,1617.6,1595.8,1639.0,1595.8,51270000000.0,0.0137,1.366085975686171,Up,1549.0428571428572,1
2000-01-07,1613.3,1616.6,1628.25,1597.2,54320000000.0,-0.0027,-0.2658259149357023,Down,1573.4857142857143,1
2000-01-10,1632.95,1615.65,1662.1,1614.95,45010000000.0,0.0122,1.218000371908512,Up,1595.857142857143,1
2000-01-11,1572.5,1633.25,1639.9,1548.25,49120000000.0,-0.037,-3.7018892188983132,Down,1609.007142857143,1
2000-01-12,1624.8,1572.3,1631.55,1571.7,38360000000.0,0.0333,3.325914149443565,Up,1613.6642857142856,1
2000-01-13,1621.4,1627.85,1671.15,1613.65,44740000000.0,-0.0021,-0.20925652387985272,Down,1611.1928571428573,1
2000-01-14,1622.75,1622.15,1627.4,1591.4,43290000000.0,0.0008,0.08326137905512176,Up,1615.042857142857,1
2000-01-17,1611.6,1623.5,1668.45,1604.65,42680000000.0,-0.0069,-0.6871052226159358,Down,1614.185714285714,1
2000-01-18,1606.7,1611.65,1615.15,1587.85,37560000000.0,-0.003,-0.3040456689004656,Down,1613.2428571428572,1
2000-01-19,1634.85,1610.05,1644.45,1608.85,42980000000.0,0.0175,1.752038339453521,Up,1613.5142857142855,1
2000-01-20,1601.1,1634.65,1644.4,1596.65,42620000000.0,-0.0206,-2.064409578860449,Down,1617.6,1
2000-01-21,1620.6,1601.25,1626.5,1593.2,39720000000.0,0.0122,1.2179126850290434,Up,1617.0,1
2000-01-24,1613.6,1623.05,1645.0,1608.3,34730000000.0,-0.0043,-0.43193878810317,Down,1615.8857142857144,1
2000-01-25,1586.4,1612.95,1613.65,1579.55,36880000000.0,-0.0169,-1.6856717897868023,Down,1610.6928571428573,1
2000-01-27,1603.9,1600.5,1633.55,1600.05,38100000000.0,0.011,1.103126575895108,Up,1609.5928571428572,1
2000-01-28,1599.1,1603.65,1610.9,1592.7,46560000000.0,-0.003,-0.29927052808780275,Down,1608.5071428571428,1
2000-01-31,1546.2,1598.35,1598.35,1538.7,36150000000.0,-0.0331,-3.3081108123319325,Down,1595.8428571428574,1
2000-02-01,1549.5,1546.2,1554.15,1521.4,37160000000.0,0.0021,0.21342646488164974,Up,1588.4714285714285,2
2000-02-02,1588.0,1554.2,1605.9,1554.2,39360000000.0,0.0248,2.4846724749919336,Up,1583.814285714286,2
2000-02-03,1597.9,1591.25,1616.7,1591.25,40830000000.0,0.0062,0.6234256926952231,Up,1581.5714285714287,2
2000-02-04,1599.75,1598.5,1621.35,1596.45,30460000000.0,0.0012,0.11577695725639714,Up,1583.4785714285715,2
2000-02-07,1636.6,1599.8,1645.9,1599.8,34670000000.0,0.023,2.3034849195186613,Up,1588.1499999999999,2
2000-02-08,1662.75,1636.6,1676.1,1636.6,40720000000.0,0.016,1.5978247586459826,Up,1597.2428571428572,2
2000-02-09,1689.65,1666.95,1731.65,1666.7,41770000000.0,0.0162,1.6178018343106393,Up,1617.7357142857143,2
2000-02-10,1711.2,1692.1,1713.7,1692.1,30110000000.0,0.0128,1.2754120675879665,Up,1640.8357142857144,2
2000-02-11,1756.0,1712.85,1771.65,1712.85,33409999999.999996,0.0262,2.618045815801784,Up,1664.8357142857142,2
2000-02-14,1744.5,1777.75,1795.45,1738.75,31620000000.0,-0.0065,-0.6548974943052399,Down,1685.7785714285712,2
2000-02-15,1702.55,1744.5,1744.5,1694.45,39140000000.0,-0.024,-2.404700487245637,Down,1700.4642857142858,2
2000-02-16,1711.1,1704.85,1742.8,1704.15,31310000000.0,0.005,0.5021878946286362,Up,1711.107142857143,2
2000-02-17,1742.1,1710.05,1753.1,1710.05,28330000000.0,0.0181,1.8117000759745094,Up,1722.4428571428573,2
2000-02-18,1717.8,1742.3,1764.15,1713.45,24490000000.0,-0.0139,-1.394868262441873,Down,1726.4642857142858,2
2000-02-21,1753.5,1719.55,1767.8,1719.55,26020000000.0,0.0208,2.0782396088019572,Up,1732.507142857143,2
2000-02-22,1739.05,1754.2,1781.05,1733.55,33430000000.0,-0.0082,-0.8240661534074767,Down,1730.0857142857144,2
2000-02-23,1696.4,1745.2,1818.15,1689.2,27910000000.0,-0.0245,-2.452488427589772,Down,1723.2142857142858,2
2000-02-24,1732.0,1696.4,1751.6,1693.1,23490000000.0,0.021,2.0985616599858536,Up,1727.4214285714284,2
2000-02-25,1710.45,1734.05,1757.05,1699.25,19460000000.0,-0.0124,-1.2442263279445753,Down,1727.3285714285714,2
2000-02-28,1722.55,1711.15,1726.65,1670.75,27270000000.0,0.0071,0.7074161770294296,Up,1724.5357142857142,2
2000-02-29,1654.8,1722.85,1783.3,1626.35,49500000000.0,-0.0393,-3.9331224057356784,Down,1715.5357142857142,2
2000-03-01,1712.7,1661.5,1727.9,1630.0,37590000000.0,0.035,3.498912255257447,Up,1709.7071428571428,3
2000-03-02,1696.55,1713.65,1773.85,1690.05,42280000000.0,-0.0094,-0.9429555672330281,Down,1703.6357142857144,3
2000-03-03,1656.0,1696.45,1719.15,1644.4,29500000000.0,-0.0239,-2.390144705431607,Down,1697.8642857142859,3
2000-03-06,1688.5,1656.0,1721.0,1656.0,32430000000.0,0.0196,1.962560386473422,Up,1691.65,3
2000-03-07,1702.75,1711.85,1730.85,1684.9,36860000000.0,0.0084,0.8439443292863391,Up,1690.55,3
2000-03-08,1666.35,1717.75,1765.25,1654.45,30250000000.0,-0.0214,-2.137718396711208,Down,1682.5214285714285,3
2000-03-09,1646.25,1667.45,1692.25,1595.45,27730000000.0,-0.0121,-1.2062291835448713,Down,1681.2999999999997,3
2000-03-10,1602.75,1647.85,1680.45,1588.2,23710000000.0,-0.0264,-2.642369020501134,Down,1665.5928571428572,3
2000-03-13,1560.7,1601.4,1645.0,1553.45,32020000000.000004,-0.0262,-2.623615660583367,Down,1646.185714285714,3
2000-03-14,1567.05,1561.55,1571.3,1503.2,37970000000.0,0.0041,0.40686871275708025,Up,1633.4785714285713,3
2000-03-15,1620.1,1546.8,1630.95,1538.7,28900000000.0,0.0339,3.3853418844325356,Up,1623.7071428571428,3
2000-03-16,1562.2,1620.4,1621.2,1554.3,33979999999.999996,-0.0357,-3.5738534658354304,Down,1603.6285714285714,3
2000-03-21,1556.6,1563.3,1585.25,1542.65,30770000000.0,-0.0036,-0.35846882601460184,Down,1587.9500000000003,3
2000-03-22,1589.6,1551.05,1604.0,1551.05,26940000000.0,0.0212,2.1200051394064,Up,1579.857142857143,3
2000-03-23,1553.4,1590.3,1629.2,1544.5,21310000000.0,-0.0228,-2.277302466029174,Down,1572.8071428571432,3
2000-03-24,1569.55,1554.2,1579.4,1540.45,15410000000.0,0.0104,1.0396549504313013,Up,1574.0714285714287,3
2000-03-27,1562.95,1570.45,1593.3,1555.75,19050000000.0,-0.0042,-0.42050269185435196,Down,1573.4857142857145,3
2000-03-28,1568.6,1563.3,1575.85,1527.55,28170000000.0,0.0036,0.36149588918390485,Up,1566.1285714285714,3
2000-03-29,1558.25,1569.3,1609.4,1553.4,32290000000.0,-0.0066,-0.6598240469208205,Down,1565.5642857142855,3
2000-03-30,1549.5,1556.95,1557.85,1489.1,38870000000.0,-0.0056,-0.5615273544039789,Down,1564.5499999999997,3
2000-03-31,1528.45,1545.55,1545.55,1493.9,49680000000.0,-0.0136,-1.3585027428202667,Down,1555.814285714286,3
2000-04-03,1534.75,1528.7,1555.5,1510.75,50910000000.0,0.0041,0.4121822761621319,Up,1553.1499999999999,4
2000-04-04,1428.1,1534.05,1534.05,1420.85,42180000000.0,-0.0695,-6.94901449747517,Down,1532.9428571428573,4
2000-04-05,1434.65,1428.5,1467.4,1391.65,49400000000.0,0.0046,0.45865135494713716,Up,1514.6142857142859,4
2000-04-06,1452.95,1436.15,1475.25,1381.05,40870000000.0,0.0128,1.2755724392709,Up,1498.0928571428574,4
